proj_name,proj_time,1,2,3,4,5,6,7,8,9,10,11,12,split
项目名称02408,2021-08-11-2022-02-10,42987.73,43586.34,44009.1,44257.99,44406.12,44661.56,44820.97,44919.5,45050.28,45105.29,45906.44,46019.08,0
项目名称02409,2021-04-19-2021-04-19,18798.22,18798.22,18808.22,18808.22,18808.22,18838.22,18838.22,18838.22,18838.22,-99,-99,-99,0
项目名称02410,2021-05-19-2021-12-31,88964.12,89475.33,89524.63,89540.22,89540.22,89560.22,89580.22,89600.32,89620.79,89626.29,90126.29,90132.05,0
项目名称02411,2020-01-13-2020-01-13,2710462.35,2741277.95,2749593.78,2759201.39,2767401.02,2774000.74,2782913.58,2790725.76,2801990.62,2811924.09,2839853.93,2847421.3,0
项目名称02412,2021-04-21-2022-02-01,124487.37,124813.67,124860.18,125096.4,125196.4,125236.4,125238.4,125254.08,125268.18,125269.68,125275.4,125338.99,0
项目名称02413,2021-05-19-0,30215.2,30346.2,30347.7,30371.7,30452.2,30472.4,-99,-99,-99,-99,-99,-99,0
项目名称02414,2020-01-13-2020-01-13,1374.56,1374.56,1374.56,1379.56,1379.56,1379.56,1379.56,1379.56,1379.56,1379.56,-99,-99,0
 项目名称02415,2021-05-19-0,3110.57,3110.58,3110.71,3140.73,3190.79,3190.79,-99,-99,-99,-99,-99,-99,0
项目名称02416,2021-05-20-0,74.21,111.21,112.21,125.21,129.23,129.23,129.23,129.23,129.23,129.23,129.23,129.23,0
项目名称02417,2021-05-20-0,9457.35,9457.35,9457.35,9457.35,9457.35,9457.35,9457.35,9457.35,9457.35,9458.35,9458.35,9460.35,0
项目名称02418,2021-08-11-2022-02-19,1240300.8,1639520.04,1639532.04,1639533.05,1639533.05,1639533.26,1639534.26,1639534.76,1639535.26,1639535.26,1639815.28,1639816.85,0
项目名称02419,2021-05-20-2022-01-16,7866.93,7866.94,7866.95,7872.45,7971.45,7971.45,7971.45,7971.45,-99,-99,7971.95,7971.95,1
项目名称02420,2021-08-12-0,169049.66,169057.66,169070.66,169078.66,169084.66,169090.66,-99,-99,-99,-99,-99,-99,0
项目名称02421,2021-05-20-2022-02-16,2905.26,2905.27,2905.48,2905.98,2905.98,2905.98,2906.08,2906.58,2907.15,2909.65,2909.65,2909.65,0
项目名称02422,2021-08-12-2021-12-31,527827.49,651968.43,737326.3,768179.43,769676.47,770766.46,771040.87,774088.04,774398.86,774556.85,776027.72,776746.6,0
项目名称02423,2021-04-25-0,671.4,671.4,724.4,724.4,724.4,724.4,724.41,729.41,729.41,729.42,729.42,739.52,0
项目名称02424,2021-08-12-2022-02-19,260.41,391.89,420,424.1,428.1,432.1,435.1,447.18,478.86,512.3,545.49,629.06,0
项目名称02425,2021-04-26-0,13356.22,13356.22,13356.22,13356.22,13366.22,13366.22,13376.22,13376.22,13376.22,13376.22,13386.22,13386.22,0
项目名称02426,2021-08-12-2022-02-11,121010.16,121494.23,121606.79,121642.9,122901.45,123894.87,127015.67,129035.82,130443,132916.11,134130.23,134665.11,0
项目名称02427,2021-04-26-0,2323.51,2328.51,2328.51,2328.51,2328.51,2328.51,2328.51,2328.51,2328.51,2328.51,2328.51,2328.51,0
项目名称02428,2021-04-30-2021-12-14,11155003.02,11155112.02,11155119.68,11155122.67,11155127.67,11155128.66,11155132.67,11155133.67,11155133.68,11155133.68,11155134.74,11155135.74,0
项目名称02429,2021-04-30-2022-02-03,41579.72,56318.75,58354,64000.39,64381.45,65239.5,65563.41,66010.56,66534.27,67563.63,68511.04,-99,0
项目名称02430,2021-08-13-2022-02-08,8604.92,12171.2,25990.81,26050.67,26106.95,26111.44,26125.75,26148.57,26175.41,26198.09,26226.83,26326.51,0
项目名称02431,2021-05-06-0,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,27.27,27.27,27.27,27.27,0
项目名称02432,2021-05-06-0,811.34,838.34,848.34,858.34,858.34,868.34,873.44,893.44,903.94,903.94,914.94,914.94,0
项目名称02433,2021-05-07-0,1973.15,1973.15,1993.15,1993.15,2003.15,2003.15,2003.15,2008.15,2018.15,2018.15,2023.15,2023.15,0
项目名称02434,2021-05-07-0,316.28,316.58,316.58,336.58,336.58,356.58,396.58,496.58,497.58,501.76,521.96,522.56,0
项目名称02435,2020-02-09-2021-12-30,426880.75,426970.99,427080.79,427118.35,427154.65,427204.65,427555.55,427682.95,427695.89,427710.96,427717.46,427753.36,0
项目名称02436,2021-05-21-2021-12-31,10497.6,10942.42,10942.42,10947.92,10947.92,10948.92,-99,-99,-99,-99,-99,-99,0
项目名称02437,2021-05-07-0,1787.03,1787.03,1787.03,1790.03,1794.03,1794.03,1794.03,1794.03,1794.03,1795.03,1796.03,1802.03,0
项目名称02438,2020-02-13-2022-12-31,564664.02,570566.25,575426.18,582621.95,585819.44,588348.8,595618.62,599656.39,606756.58,609306.3,-99,-99,0
项目名称02439,2021-05-22-0,39.46,39.46,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02440,2020-02-14-2020-02-14,649976.74,652093.23,653226.91,654647.79,655396.97,656452.26,657329.3,658630.29,659750.63,660995.74,661561.24,662362.42,0
项目名称02441,2021-05-24-2021-05-24,1,1,1,1,1,-99,-99,1,1,1,1,1,0
项目名称02442,2021-05-26-2021-11-22,12099.49,-99,-99,-99,-99,-99,-99,-99,-99,12100.49,-99,-99,0
项目名称02443,2021-05-26-2021-11-22,4218.2,-99,-99,-99,-99,-99,-99,-99,-99,4229.2,4234.2,4235.25,0
项目名称02444,2020-02-19-2022-02-02,1261147.03,1438446.47,1461144.49,1461226.93,1461261.96,1461288.52,1461322.75,1611362.45,1801434.92,1802232.87,1802313.11,-99,0
项目名称02445,2021-08-13-0,11759.53,11769.53,11769.53,11769.53,11769.53,11769.53,11769.53,11769.53,11769.53,11769.53,11769.53,11769.53,0
项目名称02446,2021-08-13-0,5017.7,5017.7,5017.7,5017.72,5017.72,5017.72,5017.72,5017.72,5017.72,5017.72,5017.72,5017.72,0
项目名称02447,2021-05-26-2021-11-22,26529.82,26872.82,28472.52,29194.07,29519.54,29946.79,30450.66,30956.41,31296.65,31635.64,32528.53,33481.26,0
项目名称02448,2020-02-21-2020-02-21,141120,141120,141120,141120,142590,142590,144060,145530,148470,148470,151410,151410,0
项目名称02449,2021-08-13-0,9576.98,9576.98,9577.01,9577.01,9577.01,9677.01,9677.01,9777.01,9777.01,9777.01,9777.01,9777.01,0
项目名称02450,2021-05-07-0,1239.21,1241.21,1261.21,1283.21,1283.21,1283.21,1283.21,1383.21,1383.21,1383.21,1404.21,1404.21,0
项目名称02451,2021-05-26-2021-11-22,1438948.65,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02452,2021-08-13-0,10197.48,10197.48,10197.48,10198.48,10198.48,10198.48,10198.48,10198.48,10208.48,10208.48,10208.48,10208.48,0
项目名称02453,2020-02-22-0,118577.13,118581.13,118587.18,118594.18,118596.22,118598.23,-99,-99,-99,-99,-99,-99,0
项目名称02454,2021-05-07-0,3935.24,3935.24,3935.24,3935.24,3935.24,3935.24,3935.24,3935.24,3935.24,3935.24,3935.24,3935.24,0
项目名称02455,2021-05-27-2021-11-23,30186.34,-99,-99,-99,-99,-99,-99,-99,30198.42,30200.92,30249.92,30249.92,0
项目名称02456,2021-08-13-0,8210.97,8210.97,8210.97,8213.97,8213.97,8318.97,8318.97,8328.97,8328.97,8328.97,8328.97,8328.97,0
项目名称02457,2021-05-07-0,1881.93,1881.93,1886.93,1891.93,1891.93,1891.93,1891.93,1894.93,1894.93,1894.93,1895.93,1895.93,0
项目名称02458,2021-08-13-0,3479.64,3482.64,3482.7,3485.7,3495.7,3500.7,3500.7,3500.7,3505.7,3505.7,3505.7,3505.7,0
项目名称02459,2021-05-07-0,3531.21,3631.21,3631.21,3631.21,3631.61,3631.61,3651.61,3651.61,3652.11,3652.11,3653.11,3655.11,0
项目名称02460,2021-05-07-0,193.68,194.68,194.68,194.88,195.08,195.08,195.08,195.08,200.08,200.08,200.08,200.08,0
项目名称02461,2021-05-07-0,2543.06,2543.26,2543.26,2543.26,2543.26,2543.27,2543.27,2663.77,2663.77,2688.77,2695.77,2695.77,0
项目名称02462,2021-05-07-0,1783.49,1784.49,1784.49,1834.49,1834.49,1834.5,1834.5,1834.5,1834.5,1834.51,1834.51,1834.51,0
项目名称02463,2021-05-07-0,6470.4,6470.4,6470.4,6470.4,6470.4,6470.4,6470.4,6470.4,6470.4,6470.4,6470.4,6470.4,0
项目名称02464,2021-05-07-0,9839.04,9839.54,9839.54,9839.54,9844.54,9844.54,9844.54,9846.54,9849.54,9849.54,9849.54,9866.44,0
项目名称02465,2021-05-07-0,296.1,296.1,296.1,296.12,296.12,296.12,296.12,296.12,297.12,297.13,298.93,298.93,0
项目名称02466,2020-02-24-2020-02-24,63930,63930,63930,63930,63930,63930,63930,63930,63930,67590,67590,67590,1
项目名称02467,2020-02-27-2021-12-28,7573.72,7573.75,7593.75,7594.33,7601.35,7601.35,7621.35,7641.41,7641.91,7649.6,7650.61,7690.64,0
项目名称02468,2021-05-27-2022-02-17,4148.49,4148.5,4148.5,4154,4154,4154,4154,4154,4155.07,4157.07,4158.07,4158.13,0
项目名称02469,2020-02-28-2020-02-28,1040379.92,1041834.97,1043223.12,1043823.21,1044523.71,1046468.63,1047444.13,1049483.72,1050072.12,1050871.49,1053295.64,1055920.86,0
项目名称02470,2021-05-27-2021-11-23,7223.14,7253.65,7293.77,7299.27,7299.27,7299.27,-99,-99,-99,-99,-99,-99,0
项目名称02471,2020-03-03-2020-03-03,69972,69972,69972,69972,69972,69972,69972,69972,69972,69972,69972,69972,0
项目名称02472,2021-05-28-2021-11-24,42788.67,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02473,2020-03-06-2020-03-06,1154544.93,1154770.63,1154979.29,1155453.15,1155668.63,1155782.83,1155973.53,1162262.29,1162613.97,1162813.04,1163071.44,1163289.3,0
项目名称02474,2021-05-28-2021-11-24,93765.79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02475,2021-05-07-0,173.11,173.11,224.11,224.11,234.11,234.11,245.11,295.11,295.11,295.11,305.11,305.21,0
项目名称02476,2021-08-13-0,10394,10394,12665,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02477,2021-05-28-2021-05-28,136458,136458,138624,140790,142956,142956,142956,142956,145122,145122,177612,186276,0
项目名称02478,2021-08-13-0,1015,1015,1020,1025,1025,1026.01,1026.01,1026.01,1026.01,1026.01,1026.01,1026.01,0
项目名称02479,2020-03-09-2022-01-21,135863.24,135863.24,135863.36,135863.36,135863.36,136148.86,136151.86,136151.93,136153.43,-99,-99,-99,0
 项目名称02480,2021-05-07-0,113.51,113.51,113.51,163.51,163.51,163.51,163.51,163.51,163.51,163.51,203.51,222.31,0
项目名称02481,2021-08-13-2022-01-17,5084.65,5090.94,5104.26,5110.22,5110.32,5110.63,5112.13,5121.06,-99,-99,-99,-99,0
项目名称02482,2021-05-28-2021-11-24,9723.29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02483,2020-03-11-2020-03-11,49413.49,49413.49,49413.49,49413.49,49413.49,49413.49,-99,-99,-99,-99,-99,-99,0
项目名称02484,2021-05-07-0,2366.64,2366.64,2366.64,2366.77,2366.77,2366.77,2366.77,2367.77,2367.77,2367.77,2367.77,2367.77,0
项目名称02485,2021-08-13-2022-02-08,2439.59,2620.12,2734.22,2734.22,2734.32,2734.53,2735.13,2740.14,2741.66,3322.41,4175.22,4178.72,0
项目名称02486,2021-05-31-2021-11-27,38815.61,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02487,2020-03-13-2021-12-28,32642.38,32656.06,32671.06,32791.51,32865.81,32934.14,32958.14,32960.2,33016.38,33116.96,33172.96,33211.96,0
项目名称02488,2021-05-08-2022-02-09,257630.02,257631.12,257653.52,257655.52,257660.52,276460.52,276462.2,276463.28,276898.39,276898.39,278078.13,278081.23,0
项目名称02489,2021-08-13-0,326,326,326,337,337,337,337,339,343.13,343.13,343.13,343.13,0
项目名称02490,2021-05-31-2021-11-27,24530.24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02491,2020-03-17-2020-03-17,22326.21,22326.21,22326.21,22326.21,22326.21,22326.22,-99,-99,-99,-99,-99,-99,1
项目名称02492,2021-08-14-0,2524.9,2525.9,2530.9,2540.9,2540.91,2540.91,-99,-99,-99,2540.91,2540.91,2540.94,0
项目名称02493,2021-05-10-2022-01-24,513047.96,513067.97,513077.07,513117.17,513137.37,513137.67,513148.67,513149.67,513156.74,513156.74,-99,-99,1
项目名称02494,2021-08-14-0,61536.69,61536.69,61536.69,61536.69,61536.69,61536.69,-99,-99,-99,61536.69,61536.69,61536.69,0
项目名称02495,2021-05-31-2021-11-27,2584.71,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02496,2021-05-11-2022-02-03,2514019.35,2532789.73,2533169.72,2533587.62,3456128.16,3456251.81,3456378.31,3456412.61,5784225.41,5871393.45,5908655.79,-99,1
 项目名称02497,2021-08-14-2022-02-07,11210.12,12215.64,12733.62,13318.48,13807.46,14231.49,16620.39,17624.45,18961.89,19338.02,19889.57,-99,0
项目名称02498,2021-05-31-2021-11-27,8294.69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
项目名称02499,2021-08-14-2022-02-16,983851.93,984034.16,984501.47,984622.7,984744.7,984814.8,984921.8,984950.59,984997.36,985038.5,985074.23,985332,0
项目名称02500,2021-05-11-2022-02-11,2230851.28,2230974.34,2231136.48,2231388.95,2231488.96,2231609.09,2231749.1,2231993.1,2232240.14,2232363.18,2232523.74,2232674.86,0
项目名称02501,2021-08-14-2021-11-28,342498.77,343272.4,346536.13,352568.38,356903.22,357012.33,357028.33,357028.99,357130.51,357193.24,357557.09,357565.65,0
项目名称02502,2021-05-11-2021-12-31,1063666.6,1063696.6,1063714.6,1063730.6,1063742.6,1063754.6,-99,-99,-99,-99,-99,-99,1
项目名称02503,2020-03-23-2020-03-23,34161.89,34161.89,34161.89,34161.89,34161.89,34161.89,34161.89,34161.89,34161.89,34161.89,-99,-99,0
项目名称02504,2020-03-30-2020-03-30,98098.15,98266.48,99504.34,101233.37,102181.18,103387.49,104513.86,107199.56,108986.31,110379.59,113011.65,114979.15,0
项目名称02505,2020-03-31-2020-03-31,3118.1,3118.1,3118.1,3118.1,3118.1,3118.1,-99,-99,-99,-99,-99,-99,0
项目名称02506,2020-04-01-2020-04-01,119250,119250,130800,130800,130800,132450,132450,140700,144000,145650,148950,152250,0
项目名称02507,2021-06-01-2021-11-28,2971762.18,-99,2971924.87,2971930.37,2972011.37,2972054.37,-99,-99,-99,-99,-99,-99,0
项目名称02508,2020-04-08-2020-04-08,1308551.2,1314026.2,1320231.2,1320231.2,1320231.2,1320231.2,1320231.2,1320231.2,1328626.2,1346511.2,1367681.2,1381916.2,0
项目名称02509,2021-06-01-2021-12-31,7396.04,7397.05,7495.06,7549.56,7603.56,7603.56,-99,-99,-99,-99,-99,-99,0
项目名称02510,2020-04-22-2021-12-26,67039.3,67059.3,67060.31,67065.81,67065.81,-99,-99,-99,-99,-99,-99,-99,0
项目名称02511,2021-06-01-2021-11-28,864794.55,-99,865835.61,866141.72,923251.72,1001046.24,-99,-99,-99,-99,-99,-99,0
项目名称02512,2020-04-23-2020-04-23,88200,88200,90300,90300,90300,90300,90300,90300,90300,90300,-99,-99,0
项目名称02513,2021-06-01-2021-11-28,7904.52,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02514,2021-08-14-2022-02-16,43138.9,43244.13,43284.74,43410.63,43410.63,43442.73,43447.73,43447.73,43448.23,43538.23,-99,-99,0
项目名称02515,2020-04-28-2021-12-06,140381.09,140388.19,140391.19,140406.59,140412.59,140422.59,140422.59,140422.59,140437.12,140438.19,140457.39,140459.39,0
项目名称02516,2021-06-02-2021-06-02,160473.91,160476.91,160488.91,160503.91,160505.91,160507.91,160513.91,160515.41,160541.91,160543.41,160543.91,160544.91,0
项目名称02517,2021-08-15-2021-12-31,91960.01,91960.53,91977.53,91978.54,91978.54,91978.85,91988.85,91989.36,91989.86,91989.86,91990.86,91991.43,0
项目名称02518,2021-05-12-2021-12-24,254442.94,263059.94,264225.14,264266.14,266283.14,269393.51,269623.51,269653.58,269673.6,269699.6,269774.76,269799.76,0
项目名称02519,2021-06-02-0,5418.33,5566.56,6032.77,6430.22,6604.12,6838.83,6942.92,7088.59,7303.33,7471.7,8653.1,9830.08,0
项目名称02520,2021-08-16-0,1418.48,1418.48,1427.48,1427.48,1427.48,1427.48,1427.48,1427.48,1427.48,1427.5,1427.51,1427.51,0
项目名称02521,2021-05-13-0,23466.61,23466.61,23516.94,23526.94,23526.94,23526.94,23530.14,23530.14,23530.14,23531.14,23851.14,23871.14,0
项目名称02522,2021-08-16-0,1033.66,1033.66,1052.66,1701.86,1752.86,1752.86,1888.86,1900.86,1924.86,1930.86,1932.86,1932.86,1
项目名称02523,2021-06-03-2021-06-03,658925.71,658925.71,658925.71,658930.71,658930.71,658930.71,658930.71,658930.71,658930.71,658930.71,658930.71,658930.71,0
项目名称02524,2021-05-13-0,1409.12,1409.12,1409.12,1409.12,1409.12,1409.12,1409.12,1409.12,1409.12,1409.12,1414.12,1414.12,0
项目名称02525,2021-08-16-2021-08-16,9792.21,9794.21,9916.21,9916.21,9916.21,9916.21,-99,-99,-99,-99,-99,-99,0
项目名称02526,2021-06-03-0,10883.88,11409.45,11984.47,12394.83,12874.69,13442.1,-99,-99,-99,-99,-99,-99,0
项目名称02527,2021-08-16-0,8570.72,8571.72,8571.72,8571.72,8571.72,8571.72,-99,8571.72,8571.72,8571.72,8571.72,8571.72,0
项目名称02528,2021-05-13-0,876.66,876.66,876.66,876.66,876.66,886.66,886.66,886.66,886.66,886.66,886.66,886.66,0
项目名称02529,2021-06-04-2021-12-01,11873.39,11873.39,11873.39,11873.98,11873.98,11873.98,11874.08,11874.08,11874.65,11877.15,11877.15,11879.16,0
项目名称02530,2021-05-13-0,3934.49,3934.49,3934.49,3934.49,3934.49,3934.49,4034.49,4034.49,4034.49,4034.49,4034.49,4054.49,1
项目名称02531,2020-04-30-2020-04-30,178745.32,179560.5,180554.27,181874.82,182871.5,183449.96,184250.09,185051.67,186344.67,188691.48,189507.79,190286.75,0
项目名称02532,2021-08-16-0,11304.19,11807.65,13045.25,13765.26,14916.23,16069.88,16513,17691.8,17868.06,18021.88,48510.3,53863.04,0
项目名称02533,2021-05-13-0,5405.74,5425.02,5612.69,5646.63,5674.63,5675.65,5677.65,5689.15,5820.3,5861.03,5977.06,5983.72,0
项目名称02534,2020-05-06-2021-12-14,1977202.7,1977293.71,1977341.73,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02535,2021-05-13-0,2144.96,2146.06,2156.08,2156.08,2177.08,2183.08,2183.08,2283.08,2383.08,2383.08,2393.08,2393.08,0
项目名称02536,2020-05-07-2020-05-07,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,0
项目名称02537,2021-05-13-0,2448.94,2448.94,2469.96,2495.96,2496.96,2502.02,2506.92,2577.92,2650.13,2653.13,2794.13,2810.13,0
项目名称02538,2020-05-07-2020-05-07,1496381.96,1549601.96,1556271.96,1562941.96,1569611.96,1581852.96,1605366.96,1615370.96,1652194.06,1717804.29,1819346.21,1832195.18,0
项目名称02539,2021-05-13-0,2012.17,2021.21,2028.21,2043.21,2052.21,2098.71,2108.71,2116.71,2151.71,2211.71,2220.71,2275.71,0
项目名称02540,2020-05-09-2020-05-09,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,0
项目名称02541,2021-05-13-0,8759.19,8759.19,8759.19,8760.19,8760.19,8760.19,8760.19,8760.19,8760.19,8760.19,8760.24,8760.24,0
项目名称02542,2020-05-11-0,29278.11,29278.11,29278.13,29278.13,29278.13,29306.93,33984.93,34184.93,34184.93,34724.93,34744.93,34744.93,0
项目名称02543,2020-05-11-2020-05-11,14774.9,14774.9,14774.9,14774.9,14774.9,14774.9,14774.9,14774.9,14774.9,14774.9,14774.9,14774.9,0
项目名称02544,2020-05-12-2020-05-12,29421.65,29518.25,29580.5,29680.2,29808.64,29890.05,30092.94,30211.6,30356.94,30468.02,30702.49,30742.28,0
项目名称02545,2020-05-19-2020-05-19,26760,26760,26760,26760,26760,26760,26760,26760,26760,26760,26760,26760,0
项目名称02546,2020-05-19-2020-05-19,39260,39260,39260,39260,39260,39260,41260,43260,43260,43260,43260,43260,1
项目名称02547,2021-06-04-2021-12-01,6276.21,6283.31,6298.79,6300.51,6340.97,6340.98,6342.02,6426.55,6427.12,6431.62,6481.62,6571.62,0
项目名称02548,2021-06-04-2021-12-01,8261.73,8262.73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02549,2021-06-07-2021-12-04,9462.5,9462.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02550,2021-06-08-2021-12-14,13100.53,13184.24,13536.44,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02551,2021-06-08-2021-11-22,17590.05,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称02552,2021-08-16-0,2,2,7,7,7,14,-99,-99,-99,-99,-99,-99,1
项目名称02553,2021-05-13-0,2994.77,2994.77,2994.77,3004.77,3004.77,3004.77,3004.77,3009.77,3014.77,3014.77,3019.77,3039.77,0
项目名称02554,2021-06-09-2021-12-31,20322.01,20753.11,20922.99,20976.39,20977.39,20978.39,-99,-99,-99,-99,-99,-99,0
 项目名称02555,2021-08-16-2022-02-16,369619.23,369640.34,369737.12,369773.8,369798.3,369836.3,370588.2,370604.7,370754.7,370823.8,370861.75,371028.51,0
项目名称02556,2021-05-13-2021-05-13,1741,1743,1748,1748,1750,1756,1861,1864,1865,1868,1870,1881,0
项目名称02557,2021-06-10-2022-02-19,95289.05,243591.25,243599.26,243600.86,243600.86,243601.16,243601.16,243632.16,243642.73,243645.24,243645.24,243690.24,0
项目名称02558,2021-08-16-2022-02-09,137398.26,137749.35,137945.2,138417.55,138749.23,138851.14,138982.08,139067.36,140191.13,140847.73,194926.11,195411.28,0
项目名称02559,2021-05-14-0,964.16,964.16,964.16,964.16,964.16,964.16,964.16,964.16,964.16,964.16,964.16,974.16,0
项目名称02560,2021-08-17-0,4937.01,4937.01,4946.01,4946.01,4946.01,4947.01,5017.61,5027.61,5037.71,5037.71,5059.71,5061,0
项目名称02561,2021-06-11-0,441.54,449.26,450.63,455.73,455.93,457.94,460.95,471.95,472.01,529.65,580.85,598.9,0
项目名称02562,2021-08-17-0,115317.6,115552.6,116124.6,116250.6,116388.6,116413.7,-99,-99,-99,116480.7,116698.8,116819.46,0
项目名称02563,2021-08-17-2022-02-14,136163.46,136172.47,136479.65,136479.67,136479.67,136479.98,136480.58,136481.59,136512.09,136512.09,136516.22,136521.72,0
项目名称02564,2020-05-20-2022-01-09,58536.51,58720.22,58802.69,58965.68,59026.7,59095.4,59098.38,-99,59165.66,59210.73,59505.73,59525.04,0
